Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
6357bd8c9e968230653b027e,6138af26127651134a88842c,APPROVED,2022-10-25T10:42:30.117000Z,2022-10-25T11:24:29.908000Z,2022-10-25T11:24:30.379000Z,2022-10-25T11:24:30.314771Z,2520.0,C1KCG103,1544,English,53,Female,White,United States,United States,United States,English,No,Full-Time,
6357bd9ecaad575978a48c36,6273e8b5fdcdaed810eca006,APPROVED,2022-10-25T10:42:41.707000Z,2022-10-25T11:00:57.205000Z,2022-10-25T11:00:57.693000Z,2022-10-25T11:00:57.612964Z,1096.0,C1KCG103,803,English,48,Female,White,United States,United States,United States,English,No,Full-Time,
6357bdb439cf54381240ba98,5d1a13a0ae692800192fa1c2,APPROVED,2022-10-25T10:43:03.874000Z,2022-10-25T11:04:12.402000Z,2022-10-25T11:04:12.860000Z,2022-10-25T11:04:12.802534Z,1269.0,C1KCG103,2509,English,65,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357be0f5f28858c0eb71528,62d41f427773d77f8bdb5b45,APPROVED,2022-10-25T10:47:40.532000Z,2022-10-25T11:09:06.947000Z,2022-10-25T11:09:07.369000Z,2022-10-25T11:09:07.292784Z,1287.0,C1KCG103,218,English,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357be115f28858c0eb71529,5ea624b32b24666209c18941,APPROVED,2022-10-25T10:44:33.638000Z,2022-10-25T11:11:15.725000Z,2022-10-25T11:11:16.196000Z,2022-10-25T11:11:16.127962Z,1603.0,C1KCG103,1141,"English, Hindi, Bengali",35,Male,DATA_EXPIRED,India,United States,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED,
6357be6bee057c8b7b2fd49b,5bacb6b9f2d97e0001c52a63,APPROVED,2022-10-25T10:46:03.686000Z,2022-10-25T11:05:58.868000Z,2022-10-25T11:05:59.334000Z,2022-10-25T11:05:59.264944Z,1196.0,C1KCG103,60,English,48,Male,White,United States,United States,United States,English,No,Other,
6357be848f8b5318d41db87f,63275a285d39ed53838654f1,APPROVED,2022-10-25T10:46:28.070000Z,2022-10-25T11:02:37.534000Z,2022-10-25T11:02:37.951000Z,2022-10-25T11:02:37.884569Z,970.0,C1KCG103,24,"English, Tagalog-Filipino",30,Male,Asian,Philippines,United States,Philippines,Tagalog-Filipino,No,Full-Time,
6357be95995b647a60ce5182,632a2413f4e2afd57e4c8d5d,APPROVED,2022-10-25T10:46:58.662000Z,2022-10-25T11:28:51.133000Z,2022-10-25T11:28:51.593000Z,2022-10-25T11:28:51.531115Z,2513.0,C1KCG103,59,English,24,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),
6357bea0f66aed36555f00ff,633c6cb3c571bdca066ece6c,APPROVED,2022-10-25T10:46:59.417000Z,2022-10-25T11:18:00.987000Z,2022-10-25T11:18:01.659000Z,2022-10-25T11:18:01.588501Z,1862.0,C1KCG103,71,English,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
6357bea521673aa927ed9b71,5be94f66a169160001dafb9d,APPROVED,2022-10-25T10:47:01.886000Z,2022-10-25T11:55:19.726000Z,2022-10-25T11:55:20.184000Z,2022-10-25T11:55:20.118004Z,4098.0,C1KCG103,430,English,32,Male,Black,United States,United States,United States,English,No,Part-Time,
6357bed5d78a860556b62306,5cf16a90201b8000170c7b3f,APPROVED,2022-10-25T10:49:48.512000Z,2022-10-25T11:06:52.239000Z,2022-10-25T11:06:52.685000Z,2022-10-25T11:06:52.623983Z,1024.0,C1KCG103,1339,"English, Tamil",37,Male,Asian,India,United States,India,Tamil,Yes,Unemployed (and job seeking),
6357bf62df58e1bc5e3513d9,5781c15381f331000139a89e,APPROVED,2022-10-25T10:50:14.996000Z,2022-10-25T11:07:44.223000Z,2022-10-25T11:07:44.681000Z,2022-10-25T11:07:44.602884Z,1050.0,C1KCG103,2342,English,34,Female,White,Germany,United States,United States,English,No,Full-Time,
6357bfa1f6fdf75006314262,58595b56a3149800011e156e,APPROVED,2022-10-25T10:51:18.731000Z,2022-10-25T11:08:36.788000Z,2022-10-25T11:08:38.014000Z,2022-10-25T11:08:37.471950Z,1039.0,C1KCG103,2187,English,51,Female,White,United States,United States,United States,English,No,Full-Time,
6357bfb8ec103906aaa8c55e,6151f8d17451289b4a59a6a8,APPROVED,2022-10-25T10:51:40.574000Z,2022-10-25T11:33:14.479000Z,2022-10-25T11:33:14.891000Z,2022-10-25T11:33:14.820158Z,2494.0,C1KCG103,1669,"English, German",81,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357bff8636df23c51314235,62fd76d3f0824c29d4b1e6bd,APPROVED,2022-10-25T10:52:47.573000Z,2022-10-25T11:12:07.149000Z,2022-10-25T11:12:07.633000Z,2022-10-25T11:12:07.561027Z,1160.0,C1KCG103,154,English,29,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357c01ed8cc0360443b02e5,633e6a1349fdb14001eee810,APPROVED,2022-10-25T10:53:23.095000Z,2022-10-25T11:37:59.816000Z,2022-10-25T11:38:00.258000Z,2022-10-25T11:38:00.188336Z,2677.0,C1KCG103,50,English,36,Male,White,United States,United States,United States,English,No,Full-Time,
6357c03c7f9164d1a0ed9b65,56f59251736c79000c2241f7,APPROVED,2022-10-25T11:00:37.188000Z,2022-10-25T11:37:17.164000Z,2022-10-25T11:37:17.627000Z,2022-10-25T11:37:17.565319Z,2200.0,C1KCG103,3374,English,32,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,
6357c04b641b2534b01db882,60bc8860d04f4ac80d319a5c,APPROVED,2022-10-25T10:54:07.094000Z,2022-10-25T11:26:22.127000Z,2022-10-25T11:26:22.583000Z,2022-10-25T11:26:22.518075Z,1936.0,C1KCG103,2235,English,72,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c065ee057c8b7b2fd4dc,5fe76396a4feb05bf1629a6c,APPROVED,2022-10-25T10:54:33.190000Z,2022-10-25T11:14:16.570000Z,2022-10-25T11:14:16.958000Z,2022-10-25T11:14:16.890424Z,1184.0,C1KCG103,1656,"English, Spanish",27,Male,Other,United States,United States,United States,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357c065f1c4beac29446d35,5c92870723bd7e001870138e,APPROVED,2022-10-25T10:54:36.410000Z,2022-10-25T11:27:11.002000Z,2022-10-25T11:27:12.572000Z,2022-10-25T11:27:12.718313Z,1955.0,C1KCG103,3171,English,78,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c07549046522682253e9,5652186a812a980012fe65ce,APPROVED,2022-10-25T10:54:46.870000Z,2022-10-25T11:22:20.050000Z,2022-10-25T11:22:20.476000Z,2022-10-25T11:22:20.411055Z,1654.0,C1KCG103,1206,"English, Italian",31,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,
6357c0810e3b4bd88a4c7781,6138c06bd7d7f2b7720e7a27,APPROVED,2022-10-25T10:55:00.494000Z,2022-10-25T11:17:23.624000Z,2022-10-25T11:17:24.081000Z,2022-10-25T11:17:23.992808Z,1344.0,C1KCG103,963,English,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c09a298923d4b902255c,5ede3d2ef7c9f9068776c4d2,APPROVED,2022-10-25T10:55:25.161000Z,2022-10-25T11:29:24.501000Z,2022-10-25T11:29:25.161000Z,2022-10-25T11:29:25.096961Z,2040.0,C1KCG103,3081,"English, German",55,Male,White,Germany,United States,United States,German,No,Other,
6357c0ba3a3eb14f0ab7153b,60fdbd971aab70ac228ed016,APPROVED,2022-10-25T10:55:59.254000Z,2022-10-25T11:24:42.777000Z,2022-10-25T11:24:43.201000Z,2022-10-25T11:24:43.139248Z,1724.0,C1KCG103,1769,English,43,Female,DATA_EXPIRED,United States,United States,United States,English,Yes,DATA_EXPIRED,
6357c0cc5e320a9394ce5175,5fb3cb99e76cea00085d02c6,APPROVED,2022-10-25T10:56:16.354000Z,2022-10-25T11:20:45.060000Z,2022-10-25T11:20:45.516000Z,2022-10-25T11:20:45.455228Z,1469.0,C1KCG103,1616,English,70,Female,White,Germany,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357c0cd736a785a49d796dc,62bd2a704c56e669cce7ce56,APPROVED,2022-10-25T10:59:36.771000Z,2022-10-25T11:24:10.220000Z,2022-10-25T11:24:10.706000Z,2022-10-25T11:24:10.636034Z,1474.0,C1KCG103,726,English,32,Male,White,United States,United States,United States,English,No,Full-Time,
6357c0d45f28858c0eb7157d,6294cfd61f3aab0c3406c629,APPROVED,2022-10-25T10:56:24.386000Z,2022-10-25T11:18:52.676000Z,2022-10-25T11:18:53.242000Z,2022-10-25T11:18:53.174938Z,1349.0,C1KCG103,186,English,57,Male,White,United States,United States,United States,English,No,Full-Time,
6357c0ee8a7b77ad7e3394a7,5bdc40912b9e8d0001b9f781,APPROVED,2022-10-25T10:56:49.452000Z,2022-10-25T11:14:36.300000Z,2022-10-25T11:14:36.946000Z,2022-10-25T11:14:36.879561Z,1067.0,C1KCG103,369,English,26,Male,White,United States,United States,United States,English,No,Full-Time,
6357c0f8a97409fda04057f8,5dee72917309b950e5262f3a,APPROVED,2022-10-25T10:56:59.258000Z,2022-10-25T11:31:00.945000Z,2022-10-25T11:31:01.327000Z,2022-10-25T11:31:01.262928Z,2042.0,C1KCG103,2423,English,28,Male,White,United States,United States,United States,English,No,Full-Time,
6357c11c8cb13a7827351397,6152be1021c9ab590015a3e3,APPROVED,2022-10-25T10:57:35.667000Z,2022-10-25T11:21:04.002000Z,2022-10-25T11:21:04.423000Z,2022-10-25T11:21:04.346763Z,1409.0,C1KCG103,2091,English,32,Female,White,United States,United States,United States,English,No,Full-Time,
6357c1202c7cec7c3d2d2b2e,58cbd23d5d42920001414dd8,APPROVED,2022-10-25T10:57:41.355000Z,2022-10-25T11:08:55.944000Z,2022-10-25T11:08:56.760000Z,2022-10-25T11:08:56.675643Z,675.0,C1KCG103,4161,English,55,Male,White,United States,United States,United States,English,No,Full-Time,
6357c128ac38d8860cd47ac0,60a2b9a6ad671cebb06f2b0d,APPROVED,2022-10-25T10:57:51.042000Z,2022-10-25T11:26:47.916000Z,2022-10-25T11:26:48.494000Z,2022-10-25T11:26:48.430865Z,1737.0,C1KCG103,2287,English,93,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
6357c131dc2f3b6285dd9122,5e2d96d3bc554937d1b3917a,APPROVED,2022-10-25T10:57:55.654000Z,2022-10-25T11:18:13.442000Z,2022-10-25T11:18:13.862000Z,2022-10-25T11:18:13.784724Z,1218.0,C1KCG103,2511,English,65,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c1334d504798fa0eee13,60cf382898b50ef89e5efab3,APPROVED,2022-10-25T10:57:58.857000Z,2022-10-25T11:18:28.356000Z,2022-10-25T11:18:28.831000Z,2022-10-25T11:18:28.752690Z,1230.0,C1KCG103,1818,English,34,Male,White,United States,United States,United States,English,No,Full-Time,
6357c1559a7a3dc069a8c553,5c61ab19776b38000156cc95,APPROVED,2022-10-25T10:58:33.631000Z,2022-10-25T11:26:35.470000Z,2022-10-25T11:26:35.853000Z,2022-10-25T11:26:35.794912Z,1682.0,C1KCG103,1912,English,43,Female,White,United States,United States,United States,English,No,Full-Time,
6357c15da68791bb9822a069,5f88877885e51d02acd71b12,APPROVED,2022-10-25T11:05:01.343000Z,2022-10-25T11:39:15.627000Z,2022-10-25T11:39:16.001000Z,2022-10-25T11:39:15.937713Z,2055.0,C1KCG103,1324,English,32,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c160bd47473a629d8ce7,5aa637861eda41000136d5d2,APPROVED,2022-10-25T10:58:53.794000Z,2022-10-25T11:38:45.588000Z,2022-10-25T11:38:51.134000Z,2022-10-25T11:38:46.054265Z,2392.0,C1KCG103,1719,English,32,Male,Other,United States,United States,United States,English,No,Part-Time,
6357c1660cccf1b247fb9072,5ebb96b6cd673a0008ace9ce,APPROVED,2022-10-25T11:04:42.614000Z,2022-10-25T11:25:42.797000Z,2022-10-25T11:25:43.192000Z,2022-10-25T11:25:43.132025Z,1261.0,C1KCG103,2861,English,25,Male,Asian,United States,United States,United States,Bengali,Yes,Other,
6357c18939cf54381240bae7,579f1d3bc9abeb0001af52d8,APPROVED,2022-10-25T11:00:01.356000Z,2022-10-25T11:24:01.010000Z,2022-10-25T11:24:01.490000Z,2022-10-25T11:24:01.409162Z,1440.0,C1KCG103,3233,English,40,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED,
6357c18d68ab91ea4276df40,565e0169998e44000a4bdab1,APPROVED,2022-10-25T10:59:41.566000Z,2022-10-25T11:25:21.280000Z,2022-10-25T11:25:26.693000Z,2022-10-25T11:25:21.610226Z,1540.0,C1KCG103,2001,English,41,Male,White,United States,United States,United States,English,No,Full-Time,
6357c1962c7cec7c3d2d2b37,57d70b2247180e0001f100e3,APPROVED,2022-10-25T10:59:37.037000Z,2022-10-25T11:20:42.321000Z,2022-10-25T11:20:42.784000Z,2022-10-25T11:20:42.721273Z,1266.0,C1KCG103,2479,English,40,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,
6357c1a7c4426b098dbd5fbc,606b6705399a272af8238dad,APPROVED,2022-10-25T11:00:01.600000Z,2022-10-25T11:13:54.237000Z,2022-10-25T11:13:54.692000Z,2022-10-25T11:13:54.612747Z,833.0,C1KCG103,425,"English, Swedish",53,Female,White,Sweden,United States,Sweden,Swedish,No,Part-Time,
6357c1ad41ddb3588597a1dd,5d58b018a0c0940001a47057,APPROVED,2022-10-25T11:00:03.457000Z,2022-10-25T11:28:03.108000Z,2022-10-25T11:28:03.567000Z,2022-10-25T11:28:03.492662Z,1680.0,C1KCG103,1006,English,48,Female,White,United States,United States,United States,English,No,Part-Time,
6357c1b43351ff5eb11db8a1,608437f0b139060610c9f0c1,APPROVED,2022-10-25T11:00:09.419000Z,2022-10-25T11:30:53.201000Z,2022-10-25T11:30:53.620000Z,2022-10-25T11:30:53.552535Z,1844.0,C1KCG103,1476,English,76,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
6357c1bb27150a63cc7b3de5,5edceace34669404354ab615,APPROVED,2022-10-25T11:00:15.860000Z,2022-10-25T11:33:47.020000Z,2022-10-25T11:33:47.479000Z,2022-10-25T11:33:47.407975Z,2012.0,C1KCG103,2351,English,47,Female,Mixed,United States,United States,United States,English,No,Full-Time,
6357c1d63351ff5eb11db8a6,63268e60fbfb9c73671faa37,APPROVED,2022-10-25T11:00:38.286000Z,2022-10-25T11:22:06.884000Z,2022-10-25T11:22:07.358000Z,2022-10-25T11:22:07.287070Z,1289.0,C1KCG103,161,English,19,Male,Asian,United States,United States,United States,English,Yes,Other,
6357c1df5e320a9394ce5187,559c1e28fdf99b2189ee807d,APPROVED,2022-10-25T11:01:00.461000Z,2022-10-25T11:27:04.764000Z,2022-10-25T11:27:05.313000Z,2022-10-25T11:27:05.243276Z,1565.0,C1KCG103,791,English,54,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
6357c1ea298ab3617c150e67,5d8a1d20d1afcb0019d7390b,APPROVED,2022-10-25T11:01:02.277000Z,2022-10-25T11:22:23.903000Z,2022-10-25T11:22:24.305000Z,2022-10-25T11:22:24.229001Z,1282.0,C1KCG103,3970,English,71,Male,White,United States,United States,United States,English,No,Part-Time,
6357c21c156eb179a922a072,6051536b3e81428095504b35,APPROVED,2022-10-25T11:02:06.076000Z,2022-10-25T11:34:32.998000Z,2022-10-25T11:34:33.407000Z,2022-10-25T11:34:33.334479Z,1947.0,C1KCG103,2774,English,63,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357c231298923d4b902258e,63445f4375dd2cc3f3c0e399,APPROVED,2022-10-25T11:02:15.038000Z,2022-10-25T11:17:47.284000Z,2022-10-25T11:17:47.801000Z,2022-10-25T11:17:47.726676Z,933.0,C1KCG103,25,English,47,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c234672d947cd9b7154a,5f77b243c99f31316e4cae58,APPROVED,2022-10-25T11:03:01.916000Z,2022-10-25T11:31:13.043000Z,2022-10-25T11:31:13.489000Z,2022-10-25T11:31:13.417502Z,1692.0,C1KCG103,1245,English,56,Male,Black,Nigeria,United States,Nigeria,English,No,Full-Time,
6357c238cf970b3dd9339494,5ed8cf4782a6eb04ddf9962d,APPROVED,2022-10-25T11:04:53.173000Z,2022-10-25T11:29:48.686000Z,2022-10-25T11:29:49.206000Z,2022-10-25T11:29:49.122633Z,1496.0,C1KCG103,1961,"English, Hungarian",28,Male,White,Hungary,United States,Hungary,Hungarian,Yes,Full-Time,
6357c246c4426b098dbd5fcb,5f595581b4984119febb85d0,APPROVED,2022-10-25T11:02:34.263000Z,2022-10-25T11:22:12.666000Z,2022-10-25T11:22:13.094000Z,2022-10-25T11:22:13.012418Z,1179.0,C1KCG103,333,English,32,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED,
6357c24c93055c3a667b3e13,59a1ddac5dfd6b000152601f,APPROVED,2022-10-25T11:02:36.143000Z,2022-10-25T11:38:11.992000Z,2022-10-25T11:38:14.771000Z,2022-10-25T11:38:12.403919Z,2136.0,C1KCG103,1064,English,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c267cafa4a549292a5dc,602c5fd808e6c3528a8ba43b,APPROVED,2022-10-25T11:03:03.871000Z,2022-10-25T11:54:06.134000Z,2022-10-25T11:54:06.601000Z,2022-10-25T11:54:06.532378Z,3063.0,C1KCG103,1120,English,22,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c298ae026619eedd90ff,5ea47210b166de41ed7b1d92,APPROVED,2022-10-25T11:04:17.284000Z,2022-10-25T11:33:00.853000Z,2022-10-25T11:33:01.642000Z,2022-10-25T11:33:01.576080Z,1724.0,C1KCG103,999,English,35,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
6357c29e3a59f0ebac2fd4bb,5ee150a384b8a1164fef6273,APPROVED,2022-10-25T11:03:58.227000Z,2022-10-25T11:20:29.123000Z,2022-10-25T11:20:29.620000Z,2022-10-25T11:20:29.555501Z,991.0,C1KCG103,784,English,25,Male,Asian,United States,United States,United States,English,Yes,Other,
6357c2c9648b5f50b06972c2,5eb29a3db97d6b0008d24a1a,APPROVED,2022-10-25T11:04:41.985000Z,2022-10-25T11:24:17.970000Z,2022-10-25T11:24:18.430000Z,2022-10-25T11:24:18.364942Z,1176.0,C1KCG103,2893,English,45,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,
6357c2cfbdd63f961531423d,578b5756160201000103fe40,APPROVED,2022-10-25T11:04:47.580000Z,2022-10-25T11:20:47.485000Z,2022-10-25T11:20:47.948000Z,2022-10-25T11:20:47.861191Z,960.0,C1KCG103,1596,English,27,Male,Other,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357c2dc1666dccf528cf169,5d163b2c601cd7000172713c,APPROVED,2022-10-25T11:05:02.992000Z,2022-10-25T11:13:36.985000Z,2022-10-25T11:13:37.378000Z,2022-10-25T11:13:37.307921Z,514.0,C1KCG103,1229,"English, Spanish, Japanese",29,Male,White,United States,United States,United States,English,No,Full-Time,
6357c2e1a31c7a0e172d2b8f,5e12b8f31e2e589287ce63ae,APPROVED,2022-10-25T11:05:10.058000Z,2022-10-25T11:30:59.704000Z,2022-10-25T11:31:00.177000Z,2022-10-25T11:31:00.107902Z,1550.0,C1KCG103,1424,English,39,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,
6357c2e568ce984732314209,62fc68b4f44b013950b67b11,APPROVED,2022-10-25T11:05:13.855000Z,2022-10-25T11:28:54.682000Z,2022-10-25T11:28:55.153000Z,2022-10-25T11:28:55.087019Z,1421.0,C1KCG103,207,English,29,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
6357c2eada207695b7acd5e6,5e46d70ab1f1c5000d96800d,APPROVED,2022-10-25T11:05:59.783000Z,2022-10-25T11:27:55.551000Z,2022-10-25T11:27:56.012000Z,2022-10-25T11:27:55.940723Z,1316.0,C1KCG103,2668,English,37,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c30090d2195c1f258099,631ab96a9f27876b9e4fe4c0,APPROVED,2022-10-25T11:06:23.942000Z,2022-10-25T11:39:10.243000Z,2022-10-25T11:39:10.709000Z,2022-10-25T11:39:10.623241Z,1967.0,C1KCG103,141,English,21,Male,White,United States,United States,Lebanon,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357c30ac0ccbe20d3a2126e,5d42abf3c9acd700010c41df,APPROVED,2022-10-25T11:05:51.751000Z,2022-10-25T11:27:57.928000Z,2022-10-25T11:27:58.481000Z,2022-10-25T11:27:58.405524Z,1327.0,C1KCG103,75,English,27,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
6357c30e6b906557797bf7a0,5e4e844553bc702cdf68404d,APPROVED,2022-10-25T11:06:04.677000Z,2022-10-25T12:03:11.240000Z,2022-10-25T12:03:11.684000Z,2022-10-25T12:03:11.613073Z,3427.0,C1KCG103,2462,English,23,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking),
6357c31ece091914d1351396,62e19208352cd518d7b2f085,APPROVED,2022-10-25T11:06:08.567000Z,2022-10-25T11:34:32.478000Z,2022-10-25T11:34:32.927000Z,2022-10-25T11:34:32.847548Z,1704.0,C1KCG103,29,English,33,Male,White,United States,United States,United States,English,No,Full-Time,
6357c3247a73286a5c8cf153,5ec6747917fbef0476a0841a,APPROVED,2022-10-25T11:06:20.862000Z,2022-10-25T11:37:14.292000Z,2022-10-25T11:37:14.783000Z,2022-10-25T11:37:14.699591Z,1854.0,C1KCG103,508,English,39,Female,Asian,Bangladesh,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c3284ae517edb12c466f,629e10b026e724f64a2ad298,APPROVED,2022-10-25T11:06:20.244000Z,2022-10-25T11:18:45.964000Z,2022-10-25T11:18:46.451000Z,2022-10-25T11:18:46.377627Z,746.0,C1KCG103,392,English,37,Male,White,United States,United States,United States,English,No,Full-Time,
6357c3368c57fd0b4d950002,60a51f35a0db48f89d6f3a72,APPROVED,2022-10-25T11:06:36.040000Z,2022-10-25T11:28:33.721000Z,2022-10-25T11:28:34.253000Z,2022-10-25T11:28:34.190710Z,1318.0,C1KCG103,1817,English,62,Male,White,United States,United States,United States,English,No,Full-Time,
6357c3383fa06ba883b62330,5ee3c01c7247c006e9a3f4fd,APPROVED,2022-10-25T11:06:33.973000Z,2022-10-25T11:26:54.767000Z,2022-10-25T11:26:55.172000Z,2022-10-25T11:26:55.107838Z,1221.0,C1KCG103,2945,English,57,Female,White,United States,United States,United States,English,No,Full-Time,
6357c338f4c20f7fc6fb9052,6333dafae0a6b172dd2bd2af,APPROVED,2022-10-25T11:06:53.986000Z,2022-10-25T11:26:28.008000Z,2022-10-25T11:26:28.473000Z,2022-10-25T11:26:28.410593Z,1175.0,C1KCG103,67,English,32,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
6357c342d6fff3ec0e4c7750,55ad7888fdf99b6eff50171d,APPROVED,2022-10-25T11:06:44.277000Z,2022-10-25T11:32:33.586000Z,2022-10-25T11:32:33.981000Z,2022-10-25T11:32:33.918873Z,1550.0,C1KCG103,1363,English,62,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c3443fa06ba883b62332,611bdd47a9106eec54fe635e,APPROVED,2022-10-25T11:07:39.950000Z,2022-10-25T11:28:16.545000Z,2022-10-25T11:28:17.017000Z,2022-10-25T11:28:16.934513Z,1237.0,C1KCG103,475,English,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c34e212c5163f576df50,60340350f3a89b1a9724416e,APPROVED,2022-10-25T11:07:04.050000Z,2022-10-25T11:23:32.345000Z,2022-10-25T11:23:32.772000Z,2022-10-25T11:23:32.698662Z,989.0,C1KCG103,1,English,33,Male,White,United States,United States,United States,English,No,Part-Time,
6357c362b64f27f333da2e04,632fa9e40fa5b8393ed87659,APPROVED,2022-10-25T11:07:19.344000Z,2022-10-25T11:37:53.157000Z,2022-10-25T11:37:53.663000Z,2022-10-25T11:37:53.573003Z,1834.0,C1KCG103,77,English,60,Female,White,United States,United States,United States,English,No,Full-Time,
6357c38863845bb44897a244,6282575ebe32fdc6268babc8,APPROVED,2022-10-25T11:07:55.545000Z,2022-10-25T11:26:51.262000Z,2022-10-25T11:26:51.728000Z,2022-10-25T11:26:51.664163Z,1136.0,C1KCG103,950,English,50,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),
6357c38c3a59f0ebac2fd4ce,5a2adf6a8e00a000019864fb,APPROVED,2022-10-25T11:07:59.191000Z,2022-10-25T11:21:37.775000Z,2022-10-25T11:21:38.233000Z,2022-10-25T11:21:38.163900Z,819.0,C1KCG103,1457,English,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357c39377c04580d9150e8f,62e7357284e65421d8f8b10f,APPROVED,2022-10-25T11:08:07.306000Z,2022-10-25T11:24:25.804000Z,2022-10-25T11:24:26.271000Z,2022-10-25T11:24:26.207089Z,979.0,C1KCG103,314,"Dutch, English",64,Male,White,Netherlands,United States,Netherlands,Dutch,No,Full-Time,
6357c39ebafaa44d4725809f,60b9246549c99480c6930d0e,APPROVED,2022-10-25T11:08:53.716000Z,2022-10-25T12:00:56.047000Z,2022-10-25T12:00:56.474000Z,2022-10-25T12:00:56.395265Z,3123.0,C1KCG103,714,English,38,Male,Black,Nigeria,United States,Nigeria,English,No,Part-Time,
6357c3c4cec361888f6a816b,61672728d4ad3f70cc6a0199,APPROVED,2022-10-25T11:08:55.615000Z,2022-10-25T11:30:04.183000Z,2022-10-25T11:30:04.708000Z,2022-10-25T11:30:04.639671Z,1269.0,C1KCG103,618,English,20,Female,Asian,United States,United States,United States,English,No,Part-Time,
6357c3e4ede04c41244d8a24,5c1021a547d07800011a23de,APPROVED,2022-10-25T11:09:28.530000Z,2022-10-25T11:32:12.044000Z,2022-10-25T11:32:12.437000Z,2022-10-25T11:32:12.359742Z,1364.0,C1KCG103,2987,English,64,Female,White,United States,United States,United States,English,No,Other,
6357c3e5ae0b6a99954d8a2a,5e74e1df5ae15103a51a1ee8,APPROVED,2022-10-25T11:09:29.637000Z,2022-10-25T11:25:20.863000Z,2022-10-25T11:25:23.380000Z,2022-10-25T11:25:21.208733Z,952.0,C1KCG103,583,English,34,Male,Other,United States,United States,United States,English,No,Full-Time,
6357c4033829a8263753717e,632aaef27780d596dc7e0a9f,APPROVED,2022-10-25T11:10:02.748000Z,2022-10-25T11:59:10.993000Z,2022-10-25T11:59:11.441000Z,2022-10-25T11:59:11.370921Z,2949.0,C1KCG103,99,English,37,Male,Black,United States,United States,United States,English,No,Full-Time,
6357c40b897a8ff0abd62d92,62beeb6f3c569e8e13b76dea,APPROVED,2022-10-25T11:10:07.219000Z,2022-10-25T11:33:50.729000Z,2022-10-25T11:33:51.179000Z,2022-10-25T11:33:51.093620Z,1424.0,C1KCG103,664,English,40,Male,White,United States,United States,United States,English,Yes,Full-Time,
